PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),BATTERY LEVEL1 (volt),CNDC LEVEL1 (S/m),DEPH LEVEL1 (meter),DOX1 LEVEL1 (ml/l),END_CYCLE_FLOW LEVEL1 (l/minute),FLU3 LEVEL1 (FFU),MASS_DOXY LEVEL1 (milligram/m3),NTRA LEVEL1 (millimole/m3),OSAT LEVEL1 (%),PHOS LEVEL1 (millimole/m3),PHPH LEVEL1 (none),TUR4 LEVEL1 (ntu),QC
6200443,0x3f,2024-11-03T03:40:00Z,50.7405,1.5677,14.752,0.036,,0.006,28.357,0.04,0,0.052,61,,0.648,,0,0,0011114941401191943
6200443,0x3f,2024-11-03T04:00:01Z,50.7405,1.5677,14.753,0.036,,0.006,28.357,0.04,0,0.115,61,,0.648,,0,0,0011114941401191943
6200443,0x3f,2024-11-03T04:20:00Z,50.7405,1.5677,14.753,0.037,,0.006,28.357,0.04,0,0.132,61,,0.648,,0,0,0011114941401191943
6200443,0x3f,2024-11-03T04:40:00Z,50.7405,1.5677,14.745,0.036,,0.006,28.357,0.04,0,0.119,61,,0.648,,0,0,0011114941401191943
6200443,0x3f,2024-11-03T05:00:00Z,50.7405,1.5677,14.738,0.037,,0.006,28.357,0.04,0,0.252,61,,0.648,,0,0,0011114941401191943
6200443,0x3f,2024-11-03T05:20:00Z,50.7405,1.5677,14.752,0.035,,0.006,28.357,0.04,0,0.151,61,,0.648,,0,0,0011114941401191943
6200443,0x3f,2024-11-03T05:40:00Z,50.7405,1.5677,14.769,0.036,,0.006,28.357,0.04,0,0,61,,0.66,,0,0,0011114941404191943
6200443,0x3f,2024-11-03T06:00:00Z,50.7405,1.5677,14.813,0.037,,0.006,28.357,0.04,0,0,61,,0.66,,0,0,0011114941404191943
6200443,0x3f,2024-11-03T06:20:00Z,50.7405,1.5677,14.724,0.038,,0.006,28.357,0.04,0,0.032,61,,0.648,,0,0,0011114941401191943
6200443,0x3f,2024-11-03T06:40:00Z,50.7405,1.5677,14.613,0.038,,0.006,28.357,0.04,0,0.039,61,,0.635,,0,0,0011114941401191943
6200443,0x3f,2024-11-03T07:00:00Z,50.7405,1.5677,14.651,0.037,,0.006,28.357,0.04,0,0.074,61,,0.648,,0,0,0011114941401191943
6200443,0x3f,2024-11-03T07:20:00Z,50.7405,1.5677,14.737,0.037,,0.006,28.357,0.04,0,0.07,61,,0.648,,0,0,0011114941401191943
6200443,0x3f,2024-11-03T07:40:00Z,50.7405,1.5677,14.782,0.036,,0.006,28.357,0.04,0,0.05,61,,0.648,,0,0,0011114941401191943
6200443,0x3f,2024-11-03T08:00:00Z,50.7405,1.5677,14.833,0.037,,0.006,28.357,0.04,0,0,61,,0.66,,0,0,0011114941404191943
6200443,0x3f,2024-11-03T08:00:01Z,50.7405,1.5677,,,22.25,,1.4,,,,,,,,,,0011199097999999999
6200443,0x3f,2024-11-03T08:20:00Z,50.7405,1.5677,14.889,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941404191943
6200443,0x3f,2024-11-03T08:40:00Z,50.7405,1.5677,14.925,0.038,,0.006,28.357,0.04,0,0.006,61,,0.66,,0,0,0011114941401191943
6200443,0x3f,2024-11-03T09:00:00Z,50.7405,1.5677,14.95,0.038,,0.006,28.357,0.04,0,0.113,61,,0.66,,0,0,0011114941401191943
6200443,0x3f,2024-11-03T09:20:00Z,50.7405,1.5677,14.968,0.038,,0.006,28.357,0.04,0,0.144,61,,0.66,,0,0,0011114941401191943
6200443,0x3f,2024-11-03T09:40:00Z,50.7405,1.5677,14.975,0.038,,0.006,28.357,0.04,0,0.156,61,,0.66,,0,0,0011114941401191943
6200443,0x3f,2024-11-03T10:00:00Z,50.7405,1.5677,14.968,0.038,,0.006,28.357,0.04,0,0.099,61,,0.66,,0,0,0011114941401191943
6200443,0x3f,2024-11-03T10:20:00Z,50.7405,1.5677,14.942,0.038,,0.006,28.357,0.04,0,0.101,61,,0.648,,0,0,0011114941401191943
6200443,0x3f,2024-11-03T10:40:00Z,50.7405,1.5677,14.901,0.038,,0.006,28.357,0.04,0,0.141,61,,0.648,,0,0,0011114941401191943
6200443,0x3f,2024-11-03T11:00:00Z,50.7405,1.5677,14.878,0.038,,0.006,28.357,0.04,0,0.116,61,,0.648,,0,0,0011114941401191943
6200443,0x3f,2024-11-03T11:20:00Z,50.7405,1.5677,14.858,0.038,,0.006,28.357,0.04,0,0,61,,0.66,,0,0,0011114941404191943
6200443,0x3f,2024-11-03T11:40:00Z,50.7405,1.5677,14.847,0.037,,0.006,28.357,0.04,0,0,61,,0.66,,0,0,0011114941404191943
6200443,0x3f,2024-11-03T12:00:00Z,50.7405,1.5677,14.843,0.038,,0.006,28.357,0.04,0,0,61,,0.66,,0,0,0011114941404191943
6200443,0x3f,2024-11-03T12:20:00Z,50.7405,1.5677,14.839,0.037,,0.006,28.357,0.04,0,0,61,,0.66,,0,0,0011114941404191943
6200443,0x3f,2024-11-03T12:40:01Z,50.7405,1.5677,14.829,0.038,,0.006,28.357,0.04,0,0,61,,0.66,,0,0,0011114941404191943
6200443,0x3f,2024-11-03T13:00:00Z,50.7405,1.5677,14.831,0.037,,0.006,28.357,0.04,0,0,61,,0.66,,0,0,0011114941404191943
6200443,0x3f,2024-11-03T13:20:00Z,50.7405,1.5677,14.832,0.036,,0.006,28.357,0.04,0,0.001,61,,0.66,,0,0,0011114941401191943
6200443,0x3f,2024-11-03T13:40:00Z,50.7405,1.5677,14.83,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,23.398,0011114941404191941
6200443,0x3f,2024-11-03T14:00:00Z,50.7405,1.5677,14.811,0.036,,0.006,28.357,0.04,0,0,61,,0.66,,0,5.921,0011114941404191941
6200443,0x3f,2024-11-03T14:20:00Z,50.7405,1.5677,14.802,0.038,,0.006,28.357,0.04,0,0,61,,0.66,,0,0,0011114941404191943
6200443,0x3f,2024-11-03T14:40:00Z,50.7405,1.5677,14.775,0.038,,0.006,28.357,0.04,0,0,61,,0.66,,0,0,0011114941404191943
6200443,0x3f,2024-11-03T16:00:00Z,50.7405,1.5677,14.771,0.037,,0.006,28.357,0.04,0,0,61,,0.66,,0,0,0011114941404191943
6200443,0x3f,2024-11-03T16:20:01Z,50.7405,1.5677,14.76,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941404191943
6200443,0x3f,2024-11-03T16:40:00Z,50.7405,1.5677,14.756,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941404191943
6200443,0x3f,2024-11-03T17:00:00Z,50.7405,1.5677,14.756,0.037,,0.006,28.357,0.04,0,0.087,61,,0.648,,0,0,0011114941401191943
6200443,0x3f,2024-11-03T17:20:00Z,50.7405,1.5677,14.737,0.038,,0.006,28.357,0.04,0,0.045,61,,0.648,,0,0,0011114941401191943
6200443,0x3f,2024-11-03T17:40:00Z,50.7405,1.5677,14.725,0.038,,0.006,28.357,0.04,0,0.072,61,,0.648,,0,0,0011114941401191943
6200443,0x3f,2024-11-03T18:00:01Z,50.7405,1.5677,14.737,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941404191943
6200443,0x3f,2024-11-03T18:20:00Z,50.7405,1.5677,14.76,0.038,,0.006,28.357,0.04,0,0,61,,0.66,,0,0,0011114941404191943
6200443,0x3f,2024-11-03T18:40:00Z,50.7405,1.5677,14.752,0.037,,0.006,28.357,0.04,0,0,61,,0.66,,0,0,0011114941404191943
6200443,0x3f,2024-11-03T19:00:00Z,50.7405,1.5677,14.693,0.037,,0.006,28.357,0.04,0,0.01,61,,0.648,,0,0,0011114941401191943
6200443,0x3f,2024-11-03T19:20:00Z,50.7405,1.5677,14.669,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941404191943
6200443,0x3f,2024-11-03T19:40:00Z,50.7405,1.5677,14.698,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941404191943
6200443,0x3f,2024-11-03T21:00:00Z,50.7405,1.5677,14.857,0.037,,0.006,28.357,0.04,0,0,61,,0.66,,0,0,0011114941404191943
6200443,0x3f,2024-11-03T21:20:00Z,50.7405,1.5677,14.877,0.036,,0.006,28.357,0.04,0,0,61,,0.66,,0,0,0011114941404191943
6200443,0x3f,2024-11-03T21:40:00Z,50.7405,1.5677,14.891,0.036,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941404191943
6200443,0x3f,2024-11-03T22:00:00Z,50.7405,1.5677,14.901,0.038,,0.006,28.357,0.04,0,0.036,61,,0.66,,0,0,0011114941401191943
6200443,0x3f,2024-11-03T22:20:00Z,50.7405,1.5677,14.899,0.036,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941404191943
6200443,0x3f,2024-11-03T22:40:00Z,50.7405,1.5677,14.873,0.038,,0.006,28.357,0.04,0,0,61,,0.66,,0,0,0011114941404191943
6200443,0x3f,2024-11-03T23:00:00Z,50.7405,1.5677,14.822,0.036,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941404191943
6200443,0x3f,2024-11-03T23:20:00Z,50.7405,1.5677,14.767,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941404191943
6200443,0x3f,2024-11-03T23:40:00Z,50.7405,1.5677,14.744,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941404191943
6200443,0x3f,2024-11-04T00:00:00Z,50.7405,1.5677,14.737,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T00:00:01Z,50.7405,1.5677,,,22.118,,1.4,,,,,,,,,,0011199097999999999
6200443,0x3f,2024-11-04T00:20:00Z,50.7405,1.5677,14.731,0.039,,0.006,28.357,0.04,0,0,61,,0.66,,0,58.067,0011114941104191941
6200443,0x3f,2024-11-04T00:40:00Z,50.7405,1.5677,14.722,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T01:00:00Z,50.7405,1.5677,14.709,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T01:20:00Z,50.7405,1.5677,14.707,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T01:40:00Z,50.7405,1.5677,14.72,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T02:00:01Z,50.7405,1.5677,14.727,0.038,,0.006,28.357,0.04,0,0,61,,0.66,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T02:20:00Z,50.7405,1.5677,14.719,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T02:40:00Z,50.7405,1.5677,14.709,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T03:00:00Z,50.7405,1.5677,14.7,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T03:20:00Z,50.7405,1.5677,14.686,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T03:40:00Z,50.7405,1.5677,14.669,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T04:00:00Z,50.7405,1.5677,14.648,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T04:20:00Z,50.7405,1.5677,14.638,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T04:40:00Z,50.7405,1.5677,14.625,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T05:00:00Z,50.7405,1.5677,14.615,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T05:20:00Z,50.7405,1.5677,14.605,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T05:40:00Z,50.7405,1.5677,14.589,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T06:00:00Z,50.7405,1.5677,14.576,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T06:20:00Z,50.7405,1.5677,14.597,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T06:40:00Z,50.7405,1.5677,14.562,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T07:00:01Z,50.7405,1.5677,14.497,0.037,,0.006,28.357,0.04,0,0.036,61,,0.635,,0,0,0011114941101191943
6200443,0x3f,2024-11-04T07:20:00Z,50.7405,1.5677,14.444,0.037,,0.006,28.357,0.04,0,0.029,61,,0.635,,0,0,0011114941101191943
6200443,0x3f,2024-11-04T07:40:00Z,50.7405,1.5677,14.481,0.037,,0.006,28.357,0.04,0,0,61,,0.635,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T08:00:01Z,50.7405,1.5677,,,22.244,,1.4,,,,,,,,,,0011199097999999999
6200443,0x3f,2024-11-04T09:00:00Z,50.7405,1.5677,14.701,0.036,,0.006,28.357,0.04,0,0.143,61,,0.648,,0,0,0011114941101191943
6200443,0x3f,2024-11-04T09:20:00Z,50.7405,1.5677,14.742,0.038,,0.006,28.357,0.04,0,0.031,61,,0.648,,0,0,0011114941101191943
6200443,0x3f,2024-11-04T09:40:00Z,50.7405,1.5677,14.776,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T10:00:00Z,50.7405,1.5677,14.799,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T10:20:00Z,50.7405,1.5677,14.818,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T10:40:00Z,50.7405,1.5677,14.814,0.036,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T11:00:01Z,50.7405,1.5677,14.773,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T11:20:00Z,50.7405,1.5677,14.718,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T11:40:00Z,50.7405,1.5677,14.676,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T12:00:00Z,50.7405,1.5677,14.665,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T12:20:00Z,50.7405,1.5677,14.654,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T12:40:00Z,50.7405,1.5677,14.647,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T13:00:01Z,50.7405,1.5677,14.646,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T13:20:00Z,50.7405,1.5677,14.652,0.039,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T13:40:00Z,50.7405,1.5677,14.678,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T14:00:00Z,50.7405,1.5677,14.701,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T14:20:00Z,50.7405,1.5677,14.707,0.038,,0.006,28.357,0.04,0,0.005,61,,0.66,,0,0,0011114941101191943
6200443,0x3f,2024-11-04T14:40:00Z,50.7405,1.5677,14.699,0.037,,0.006,28.357,0.04,0,0.081,61,,0.648,,0,0,0011114941101191943
6200443,0x3f,2024-11-04T15:00:01Z,50.7405,1.5677,14.683,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T15:20:00Z,50.7405,1.5677,14.653,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T15:40:00Z,50.7405,1.5677,14.637,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T16:00:00Z,50.7405,1.5677,14.621,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T16:00:01Z,50.7405,1.5677,,,22.131,,1.4,,,,,,,,,,0011199097999999999
6200443,0x3f,2024-11-04T16:20:00Z,50.7405,1.5677,14.595,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T16:40:00Z,50.7405,1.5677,14.573,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T17:00:00Z,50.7405,1.5677,14.56,0.037,,0.006,28.357,0.04,0,0.083,61,,0.648,,0,0,0011114941101191943
6200443,0x3f,2024-11-04T17:20:00Z,50.7405,1.5677,14.552,0.037,,0.006,28.357,0.04,0,0.031,61,,0.648,,0,0,0011114941101191943
6200443,0x3f,2024-11-04T17:40:00Z,50.7405,1.5677,14.508,0.038,,0.006,28.357,0.04,0,0.03,61,,0.648,,0,0,0011114941101191943
6200443,0x3f,2024-11-04T18:00:00Z,50.7405,1.5677,14.512,0.037,,0.006,28.357,0.04,0,0.068,61,,0.648,,0,0,0011114941101191943
6200443,0x3f,2024-11-04T18:20:00Z,50.7405,1.5677,14.532,0.037,,0.006,28.357,0.04,0,0.134,61,,0.648,,0,0,0011114941101191943
6200443,0x3f,2024-11-04T18:40:00Z,50.7405,1.5677,14.517,0.037,,0.006,28.357,0.04,0,0.196,61,,0.648,,0,0,0011114941101191943
6200443,0x3f,2024-11-04T19:00:00Z,50.7405,1.5677,14.458,0.038,,0.006,28.357,0.04,0,0.156,61,,0.635,,0,0,0011114941101191943
6200443,0x3f,2024-11-04T19:20:00Z,50.7405,1.5677,14.348,0.038,,0.006,28.357,0.04,0,0.05,61,,0.635,,0,0,0011114941101191943
6200443,0x3f,2024-11-04T19:40:00Z,50.7405,1.5677,14.324,0.037,,0.006,28.357,0.04,0,0,61,,0.635,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T20:00:01Z,50.7405,1.5677,14.393,0.037,,0.006,28.357,0.04,0,0,61,,0.635,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T20:20:00Z,50.7405,1.5677,14.451,0.037,,0.006,28.357,0.04,0,0.023,61,,0.635,,0,0,0011114941101191943
6200443,0x3f,2024-11-04T20:40:00Z,50.7405,1.5677,14.513,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T21:00:00Z,50.7405,1.5677,14.593,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-04T21:20:00Z,50.7405,1.5677,14.646,0.038,,0.006,28.357,0.04,0,0.188,61,,0.648,,0,0,0011114941101191943
6200443,0x3f,2024-11-04T21:40:00Z,50.7405,1.5677,14.676,0.038,,0.006,28.357,0.04,0,0.124,61,,0.648,,0,0,0011114941101191943
6200443,0x3f,2024-11-04T22:00:01Z,50.7405,1.5677,14.696,0.038,,0.006,28.357,0.04,0,0.089,61,,0.648,,0,0,0011114941101191943
6200443,0x3f,2024-11-04T22:20:00Z,50.7405,1.5677,14.71,0.038,,0.006,28.357,0.04,0,0.094,61,,0.648,,0,0,0011114941101191943
6200443,0x3f,2024-11-04T22:40:00Z,50.7405,1.5677,14.709,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T01:00:00Z,50.7405,1.5677,14.516,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T01:20:00Z,50.7405,1.5677,14.505,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T01:40:00Z,50.7405,1.5677,14.502,0.036,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T02:00:01Z,50.7405,1.5677,14.515,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T02:20:00Z,50.7405,1.5677,14.53,0.036,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T02:40:00Z,50.7405,1.5677,14.527,0.036,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T03:00:00Z,50.7405,1.5677,14.486,0.036,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T03:20:00Z,50.7405,1.5677,14.445,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T03:40:00Z,50.7405,1.5677,14.39,0.037,,0.006,28.357,0.04,0,0,61,,0.635,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T04:00:01Z,50.7405,1.5677,14.384,0.037,,0.006,28.357,0.04,0,0.124,61,,0.635,,0,0,0011114941101191943
6200443,0x3f,2024-11-05T04:20:00Z,50.7405,1.5677,14.383,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T04:40:00Z,50.7405,1.5677,14.381,0.038,,0.006,28.357,0.04,0,0,61,,0.635,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T05:00:00Z,50.7405,1.5677,14.381,0.037,,0.006,28.357,0.04,0,0,61,,0.635,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T05:20:00Z,50.7405,1.5677,14.382,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T05:40:00Z,50.7405,1.5677,14.363,0.037,,0.006,28.357,0.04,0,0,61,,0.635,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T06:00:00Z,50.7405,1.5677,14.326,0.037,,0.006,28.357,0.04,0,0,61,,0.635,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T06:20:00Z,50.7405,1.5677,14.316,0.037,,0.006,28.357,0.04,0,0,61,,0.635,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T06:40:00Z,50.7405,1.5677,14.338,0.038,,0.006,28.357,0.04,0,0,61,,0.635,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T07:00:00Z,50.7405,1.5677,14.366,0.037,,0.006,28.357,0.04,0,0,61,,0.635,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T07:20:00Z,50.7405,1.5677,14.392,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T07:40:00Z,50.7405,1.5677,14.44,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T08:00:00Z,50.7405,1.5677,14.478,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T08:00:01Z,50.7405,1.5677,,,22.074,,1.4,,,,,,,,,,0011199097999999999
6200443,0x3f,2024-11-05T08:20:00Z,50.7405,1.5677,14.487,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T08:40:00Z,50.7405,1.5677,14.47,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T09:00:00Z,50.7405,1.5677,14.48,0.036,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T09:20:00Z,50.7405,1.5677,14.519,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T09:40:00Z,50.7405,1.5677,14.551,0.036,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T10:00:00Z,50.7405,1.5677,14.578,0.036,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T10:20:00Z,50.7405,1.5677,14.6,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T10:40:00Z,50.7405,1.5677,14.6,0.036,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T11:00:00Z,50.7405,1.5677,14.595,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T11:20:00Z,50.7405,1.5677,14.568,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T11:40:00Z,50.7405,1.5677,14.53,0.036,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T12:00:00Z,50.7405,1.5677,14.522,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T12:20:00Z,50.7405,1.5677,14.508,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T12:40:00Z,50.7405,1.5677,14.48,0.036,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T13:00:00Z,50.7405,1.5677,14.447,0.037,,0.006,28.357,0.04,0,0.245,61,,0.648,,0,0,0011114941101191943
6200443,0x3f,2024-11-05T13:20:00Z,50.7405,1.5677,14.427,0.037,,0.006,28.357,0.04,0,0.189,61,,0.648,,0,0,0011114941101191943
6200443,0x3f,2024-11-05T13:40:00Z,50.7405,1.5677,14.421,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T14:00:00Z,50.7405,1.5677,14.426,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T14:20:00Z,50.7405,1.5677,14.427,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T14:40:00Z,50.7405,1.5677,14.428,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T15:00:00Z,50.7405,1.5677,14.416,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T15:20:00Z,50.7405,1.5677,14.41,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T15:40:00Z,50.7405,1.5677,14.399,0.038,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T16:00:00Z,50.7405,1.5677,14.367,0.037,,0.006,28.357,0.04,0,0,61,,0.648,,0,0,0011114941104191943
6200443,0x3f,2024-11-05T16:00:01Z,50.7405,1.5677,,,22.053,,1.4,,,,,,,,,,0011199097999999999
