PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DRYT LEVEL-1 (degree_Celsius),DEPH LEVEL-1 (meter),WDIR LEVEL-1 (degree),WSPD LEVEL-1 (meter/second),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),DEPH LEVEL1 (meter),QC
EXIN0003,2025-01-23T14:10:00Z,42.7042,3.0672,12.6,-2,311.4,7.871,11.7,38,1.5,01111711117
EXIN0003,2025-01-23T14:20:00Z,42.7042,3.0672,12.8,-2,304.6,6.173,11.7,38,1.5,01111711117
EXIN0003,2025-01-23T14:30:00Z,42.7042,3.0672,12.6,-2,311.9,4.887,11.7,38,1.5,01111711117
EXIN0003,2025-01-23T14:40:00Z,42.7042,3.0672,12.2,-2,322.4,3.858,11.7,38,1.5,01111711117
EXIN0003,2025-01-23T14:50:00Z,42.7042,3.0672,12.5,-2,344.2,1.183,11.7,38,1.5,01111711117
EXIN0003,2025-01-23T15:00:00Z,42.7042,3.0672,12.6,-2,75,3.498,11.7,38,1.5,01111711117
EXIN0003,2025-01-23T15:10:00Z,42.7042,3.0672,12.8,-2,18.6,2.778,11.6,38,1.5,01111711117
EXIN0003,2025-01-23T15:20:00Z,42.7042,3.0672,12.5,-2,3.8,2.778,11.6,38,1.5,01111711117
EXIN0003,2025-01-23T15:30:00Z,42.7042,3.0672,12.4,-2,26.9,3.035,11.6,38,1.5,01111711117
EXIN0003,2025-01-23T15:40:00Z,42.7042,3.0672,12.3,-2,0.7,4.064,11.6,38,1.5,01111711117
EXIN0003,2025-01-23T15:50:00Z,42.7042,3.0672,12.1,-2,358,2.572,11.6,38,1.5,01111711117
EXIN0003,2025-01-23T16:00:00Z,42.7042,3.0672,12.1,-2,16.2,2.778,11.6,38,1.5,01111711117
EXIN0003,2025-01-23T16:10:00Z,42.7042,3.0672,11.9,-2,340.2,4.63,11.6,38,1.5,01111711117
EXIN0003,2025-01-23T16:20:00Z,42.7042,3.0672,11.7,-2,5.5,3.19,11.7,38,1.5,01111711117
EXIN0003,2025-01-23T16:30:00Z,42.7042,3.0672,11.4,-2,356.3,4.476,11.7,38,1.5,01111711117
EXIN0003,2025-01-23T16:40:00Z,42.7042,3.0672,11.3,-2,3,4.784,11.7,38.1,1.5,01111711117
EXIN0003,2025-01-23T16:50:00Z,42.7042,3.0672,11.1,-2,356.7,4.476,11.8,38.1,1.5,01111711117
EXIN0003,2025-01-23T17:00:00Z,42.7042,3.0672,11,-2,352.9,7.717,11.8,38.1,1.5,01111711117
EXIN0003,2025-01-23T17:10:00Z,42.7042,3.0672,10.9,-2,351.6,7.717,11.8,38.1,1.5,01111711117
EXIN0003,2025-01-23T17:20:00Z,42.7042,3.0672,10.9,-2,357.3,7.459,11.8,38.1,1.5,01111711117
EXIN0003,2025-01-23T17:30:00Z,42.7042,3.0672,10.8,-2,16.4,4.99,11.8,38.1,1.5,01111711117
EXIN0003,2025-01-23T17:40:00Z,42.7042,3.0672,10.9,-2,44.6,4.681,11.8,38.1,1.5,01111711117
EXIN0003,2025-01-23T17:50:00Z,42.7042,3.0672,10.9,-2,34,4.579,11.8,38.1,1.5,01111711117
EXIN0003,2025-01-23T18:00:00Z,42.7042,3.0672,10.8,-2,18.4,3.91,11.7,38.1,1.5,01111711117
EXIN0003,2025-01-23T18:10:00Z,42.7042,3.0672,10.7,-2,3.6,5.71,11.8,38.1,1.5,01111711117
EXIN0003,2025-01-23T18:20:00Z,42.7042,3.0672,10.6,-2,10.8,3.653,11.8,38.1,1.5,01111711117
EXIN0003,2025-01-23T18:30:00Z,42.7042,3.0672,10.6,-2,6.5,2.469,11.8,38.1,1.5,01111711117
EXIN0003,2025-01-23T18:40:00Z,42.7042,3.0672,10.5,-2,351,4.733,11.8,38.1,1.5,01111711117
EXIN0003,2025-01-23T18:50:00Z,42.7042,3.0672,10.4,-2,345.9,5.299,11.8,38.1,1.5,01111711117
EXIN0003,2025-01-23T19:00:00Z,42.7042,3.0672,10.3,-2,341,3.241,11.8,38.1,1.5,01111711117
EXIN0003,2025-01-23T19:10:00Z,42.7042,3.0672,10,-2,337.5,2.469,11.8,38.1,1.5,01111711117
EXIN0003,2025-01-23T19:20:00Z,42.7042,3.0672,9.9,-2,359.5,2.006,11.8,38.1,1.5,01111711117
EXIN0003,2025-01-23T19:30:00Z,42.7042,3.0672,9.9,-2,346.2,2.315,11.7,38.1,1.5,01111711117
EXIN0003,2025-01-23T19:40:00Z,42.7042,3.0672,9.7,-2,325.2,2.932,11.7,38.1,1.5,01111711117
EXIN0003,2025-01-23T19:50:00Z,42.7042,3.0672,9.3,-2,328.7,2.418,11.6,38,1.5,01111711117
EXIN0003,2025-01-23T20:00:00Z,42.7042,3.0672,9.2,-2,333.8,3.961,11.6,38,1.5,01111711117
EXIN0003,2025-01-23T20:10:00Z,42.7042,3.0672,9.2,-2,333.9,4.116,11.6,38,1.5,01111711117
EXIN0003,2025-01-23T20:20:00Z,42.7042,3.0672,9.1,-2,317.9,5.299,11.6,38,1.5,01111711117
EXIN0003,2025-01-23T20:30:00Z,42.7042,3.0672,8.7,-2,308.4,4.476,11.6,38,1.5,01111711117
EXIN0003,2025-01-23T20:40:00Z,42.7042,3.0672,8.7,-2,294.3,4.116,11.6,38,1.5,01111711117
EXIN0003,2025-01-23T20:50:00Z,42.7042,3.0672,8.5,-2,271.8,2.881,11.5,38,1.5,01111711117
EXIN0003,2025-01-23T21:00:00Z,42.7042,3.0672,8.4,-2,268.7,2.932,11.5,38,1.5,01111711117
EXIN0003,2025-01-23T21:10:00Z,42.7042,3.0672,8.4,-2,259.1,3.035,11.5,38,1.5,01111711117
EXIN0003,2025-01-23T21:20:00Z,42.7042,3.0672,8.2,-2,243.7,3.447,11.5,38,1.5,01111711117
EXIN0003,2025-01-23T21:30:00Z,42.7042,3.0672,8.2,-2,233.4,3.858,11.4,38,1.5,01111711117
EXIN0003,2025-01-23T21:40:00Z,42.7042,3.0672,8.1,-2,240.9,2.932,11.4,38,1.5,01111711117
EXIN0003,2025-01-23T21:50:00Z,42.7042,3.0672,8,-2,265.1,2.109,11.4,38,1.5,01111711117
EXIN0003,2025-01-23T22:00:00Z,42.7042,3.0672,8,-2,236.1,1.903,11.4,38,1.5,01111711117
EXIN0003,2025-01-23T22:10:00Z,42.7042,3.0672,8,-2,220.9,2.109,11.4,38,1.5,01111711117
EXIN0003,2025-01-23T22:20:00Z,42.7042,3.0672,7.9,-2,247.7,1.44,11.4,38,1.5,01111711117
EXIN0003,2025-01-23T22:30:00Z,42.7042,3.0672,7.9,-2,235,1.852,11.4,38,1.5,01111711117
EXIN0003,2025-01-23T22:40:00Z,42.7042,3.0672,7.9,-2,282.1,1.492,11.4,37.9,1.5,01111711117
EXIN0003,2025-01-23T22:50:00Z,42.7042,3.0672,7.9,-2,246,1.389,11.4,37.9,1.5,01111711117
EXIN0003,2025-01-23T23:00:00Z,42.7042,3.0672,8,-2,317.5,1.852,11.4,37.9,1.5,01111711117
EXIN0003,2025-01-23T23:10:00Z,42.7042,3.0672,8.4,-2,313.9,2.829,11.4,37.9,1.5,01111711117
EXIN0003,2025-01-23T23:20:00Z,42.7042,3.0672,8.4,-2,288.9,2.058,11.4,37.9,1.5,01111711117
EXIN0003,2025-01-23T23:30:00Z,42.7042,3.0672,8.2,-2,282.8,1.08,11.4,37.9,1.5,01111711117
EXIN0003,2025-01-23T23:40:00Z,42.7042,3.0672,8,-2,256.7,1.132,11.3,37.9,1.5,01111711117
EXIN0003,2025-01-23T23:50:00Z,42.7042,3.0672,7.8,-2,264.6,0.926,11.4,37.9,1.5,01111711117
EXIN0003,2025-01-24T00:00:00Z,42.7042,3.0672,7.9,-2,241.9,1.595,11.4,37.9,1.5,01111711117
EXIN0003,2025-01-24T00:10:00Z,42.7042,3.0672,7.8,-2,217.4,1.543,11.3,37.9,1.5,01111711117
EXIN0003,2025-01-24T00:20:00Z,42.7042,3.0672,7.6,-2,238.4,1.183,11.3,37.9,1.5,01111711117
EXIN0003,2025-01-24T00:30:00Z,42.7042,3.0672,7.5,-2,208.8,1.749,11.3,37.9,1.5,01111711117
EXIN0003,2025-01-24T00:40:00Z,42.7042,3.0672,7.5,-2,234.4,2.469,11.3,37.9,1.5,01111711117
EXIN0003,2025-01-24T00:50:00Z,42.7042,3.0672,7.5,-2,236.3,2.778,11.3,37.9,1.5,01111711117
EXIN0003,2025-01-24T01:00:00Z,42.7042,3.0672,7.3,-2,228.2,3.498,11.3,37.8,1.5,01111711117
EXIN0003,2025-01-24T01:10:00Z,42.7042,3.0672,6.9,-2,237.2,2.881,11.2,37.7,1.5,01111711117
EXIN0003,2025-01-24T01:20:00Z,42.7042,3.0672,6.7,-2,227.3,3.087,11.2,37.7,1.5,01111711117
EXIN0003,2025-01-24T01:30:00Z,42.7042,3.0672,6.6,-2,227.8,2.881,11.1,37.5,1.5,01111711117
EXIN0003,2025-01-24T01:40:00Z,42.7042,3.0672,6.6,-2,244.2,2.727,11.1,37.7,1.5,01111711117
EXIN0003,2025-01-24T01:50:00Z,42.7042,3.0672,6.6,-2,254.5,2.315,11.1,37.7,1.5,01111711117
EXIN0003,2025-01-24T02:00:00Z,42.7042,3.0672,6.4,-2,254.7,2.932,10.9,37.4,1.5,01111711117
EXIN0003,2025-01-24T02:10:00Z,42.7042,3.0672,6.1,-2,255.4,2.315,11.1,37.6,1.5,01111711117
EXIN0003,2025-01-24T02:20:00Z,42.7042,3.0672,6.2,-2,280.5,2.006,11.1,37.5,1.5,01111711117
EXIN0003,2025-01-24T02:30:00Z,42.7042,3.0672,6.2,-2,294.2,2.058,11,37.4,1.5,01111711117
EXIN0003,2025-01-24T02:40:00Z,42.7042,3.0672,6.1,-2,319.2,1.955,11,37.4,1.5,01111711117
EXIN0003,2025-01-24T02:50:00Z,42.7042,3.0672,6.1,-2,319.8,2.161,11,37.5,1.5,01111711117
EXIN0003,2025-01-24T03:00:00Z,42.7042,3.0672,6.2,-2,306.5,3.858,11,37.5,1.5,01111711117
EXIN0003,2025-01-24T03:10:00Z,42.7042,3.0672,6.4,-2,309.1,3.653,11.1,37.6,1.5,01111711117
EXIN0003,2025-01-24T03:20:00Z,42.7042,3.0672,6.6,-2,307.9,3.087,11.1,37.6,1.5,01111711117
EXIN0003,2025-01-24T03:30:00Z,42.7042,3.0672,6.4,-2,323.3,2.778,10.9,37.4,1.5,01111711117
EXIN0003,2025-01-24T03:40:00Z,42.7042,3.0672,6.4,-2,307.2,3.138,11,37.5,1.5,01111711117
EXIN0003,2025-01-24T03:50:00Z,42.7042,3.0672,6.1,-2,289.6,2.727,10.6,37,1.5,01111711117
EXIN0003,2025-01-24T04:00:00Z,42.7042,3.0672,6,-2,281.8,2.161,10.8,37.1,1.5,01111711117
EXIN0003,2025-01-24T04:10:00Z,42.7042,3.0672,5.9,-2,312.1,3.035,10.7,37,1.5,01111711117
EXIN0003,2025-01-24T04:20:00Z,42.7042,3.0672,6,-2,321.6,3.55,10.8,37.3,1.5,01111711117
EXIN0003,2025-01-24T04:30:00Z,42.7042,3.0672,5.9,-2,332.9,5.35,10.9,37.4,1.5,01111711117
EXIN0003,2025-01-24T04:40:00Z,42.7042,3.0672,6.1,-2,330.1,5.659,11,37.6,1.5,01111711117
EXIN0003,2025-01-24T04:50:00Z,42.7042,3.0672,6.2,-2,323.3,4.733,11.2,37.9,1.5,01111711117
EXIN0003,2025-01-24T05:00:00Z,42.7042,3.0672,5.8,-2,304.6,4.167,11.2,37.9,1.5,01111711117
EXIN0003,2025-01-24T05:10:00Z,42.7042,3.0672,5.3,-2,307.7,4.99,11.2,37.9,1.5,01111711117
EXIN0003,2025-01-24T05:20:00Z,42.7042,3.0672,5.1,-2,312.6,5.042,11.2,37.9,1.5,01111711117
EXIN0003,2025-01-24T05:30:00Z,42.7042,3.0672,5.2,-2,301.1,5.659,11.2,37.9,1.5,01111711117
EXIN0003,2025-01-24T05:40:00Z,42.7042,3.0672,4.8,-2,312.7,6.173,11.2,37.9,1.5,01111711117
EXIN0003,2025-01-24T05:50:00Z,42.7042,3.0672,4.9,-2,327.2,6.894,11.2,37.9,1.5,01111711117
EXIN0003,2025-01-24T06:00:00Z,42.7042,3.0672,5.2,-2,330.3,6.482,11.2,37.8,1.5,01111711117
EXIN0003,2025-01-24T06:10:00Z,42.7042,3.0672,5.8,-2,343.3,7.511,11.2,37.9,1.5,01111711117
EXIN0003,2025-01-24T06:20:00Z,42.7042,3.0672,6.7,-2,346.1,8.18,11.2,37.9,1.5,01111711117
EXIN0003,2025-01-24T06:30:00Z,42.7042,3.0672,7,-2,339.6,8.18,11.2,37.9,1.5,01111711117
EXIN0003,2025-01-24T06:40:00Z,42.7042,3.0672,7,-2,334.4,7.408,11.2,37.9,1.5,01111711117
EXIN0003,2025-01-24T06:50:00Z,42.7042,3.0672,6.7,-2,322.4,8.283,11.2,37.9,1.5,01111711117
EXIN0003,2025-01-24T07:00:00Z,42.7042,3.0672,6.7,-2,323,8.025,11.2,37.9,1.5,01111711117
EXIN0003,2025-01-24T07:10:00Z,42.7042,3.0672,7,-2,315.7,7.871,11.2,37.9,1.5,01111711117
EXIN0003,2025-01-24T07:20:00Z,42.7042,3.0672,7.1,-2,318.9,8.283,11.2,37.9,1.5,01111711117
EXIN0003,2025-01-24T07:30:00Z,42.7042,3.0672,7.5,-2,335.6,11.318,11.2,37.9,1.5,01111711117
EXIN0003,2025-01-24T07:40:00Z,42.7042,3.0672,7.5,-2,339.7,10.7,11.3,37.9,1.5,01111711117
EXIN0003,2025-01-24T07:50:00Z,42.7042,3.0672,7.4,-2,342.8,9.414,11.4,37.9,1.5,01111711117
EXIN0003,2025-01-24T08:00:00Z,42.7042,3.0672,7.2,-2,336.2,9.929,11.4,38,1.5,01111711117
EXIN0003,2025-01-24T08:10:00Z,42.7042,3.0672,7.2,-2,335,8.385,11.5,38,1.5,01111711117
EXIN0003,2025-01-24T08:20:00Z,42.7042,3.0672,7.2,-2,330.9,8.797,11.5,38,1.5,01111711117
EXIN0003,2025-01-24T08:30:00Z,42.7042,3.0672,7.2,-2,327,7.099,11.5,38,1.5,01111711117
EXIN0003,2025-01-24T08:40:00Z,42.7042,3.0672,7.5,-2,318.5,7.305,11.5,38,1.5,01111711117
EXIN0003,2025-01-24T08:50:00Z,42.7042,3.0672,7.7,-2,308.7,6.379,11.5,38,1.5,01111711117
EXIN0003,2025-01-24T09:00:00Z,42.7042,3.0672,8,-2,283,5.453,11.5,38,1.5,01111711117
EXIN0003,2025-01-24T09:10:00Z,42.7042,3.0672,8.4,-2,278.1,4.887,11.5,38,1.5,01111711117
EXIN0003,2025-01-24T09:20:00Z,42.7042,3.0672,8.7,-2,281.8,4.887,11.6,38,1.5,01111711117
EXIN0003,2025-01-24T09:30:00Z,42.7042,3.0672,8.8,-2,291,5.556,11.6,38,1.5,01111711117
EXIN0003,2025-01-24T09:40:00Z,42.7042,3.0672,9,-2,298.1,5.093,11.6,38,1.5,01111711117
EXIN0003,2025-01-24T09:50:00Z,42.7042,3.0672,9.2,-2,298.7,5.607,11.6,38,1.5,01111711117
EXIN0003,2025-01-24T10:00:00Z,42.7042,3.0672,9.3,-2,302.9,5.659,11.6,38,1.5,01111711117
EXIN0003,2025-01-24T10:10:00Z,42.7042,3.0672,9.5,-2,305.3,4.681,11.6,38,1.5,01111711117
EXIN0003,2025-01-24T10:20:00Z,42.7042,3.0672,9.9,-2,313.1,3.498,11.6,38,1.5,01111711117
EXIN0003,2025-01-24T10:30:00Z,42.7042,3.0672,10,-2,318.4,3.601,11.6,38,1.5,01111711117
EXIN0003,2025-01-24T10:40:00Z,42.7042,3.0672,10.1,-2,311.2,4.064,11.7,38,1.5,01111711117
EXIN0003,2025-01-24T10:50:00Z,42.7042,3.0672,10.2,-2,322.1,3.138,11.7,38,1.5,01111711117
EXIN0003,2025-01-24T11:00:00Z,42.7042,3.0672,9.9,-2,338.3,4.013,11.7,38,1.5,01111711117
EXIN0003,2025-01-24T11:10:00Z,42.7042,3.0672,9.9,-2,332.9,4.527,11.7,38,1.5,01111711117
EXIN0003,2025-01-24T11:20:00Z,42.7042,3.0672,9.8,-2,334.9,5.505,11.7,38,1.5,01111711117
EXIN0003,2025-01-24T11:30:00Z,42.7042,3.0672,9.6,-2,343.6,5.659,11.9,38,1.5,01111711117
EXIN0003,2025-01-24T11:40:00Z,42.7042,3.0672,9.8,-2,342.2,5.453,11.9,38,1.5,01111711117
EXIN0003,2025-01-24T11:50:00Z,42.7042,3.0672,9.8,-2,339.1,5.865,11.9,38,1.5,01111711117
EXIN0003,2025-01-24T12:00:00Z,42.7042,3.0672,9.8,-2,333.6,6.894,11.9,38,1.5,01111711117
EXIN0003,2025-01-24T12:10:00Z,42.7042,3.0672,9.7,-2,330.9,5.916,11.9,38,1.5,01111711117
EXIN0003,2025-01-24T12:20:00Z,42.7042,3.0672,9.7,-2,331.1,5.505,12,38,1.5,01111711117
EXIN0003,2025-01-24T12:30:00Z,42.7042,3.0672,9.6,-2,328.7,8.746,12,38.1,1.5,01111711117
EXIN0003,2025-01-24T12:40:00Z,42.7042,3.0672,9.6,-2,325.4,11.009,12,38,1.5,01111711117
EXIN0003,2025-01-24T12:50:00Z,42.7042,3.0672,9.8,-2,318.5,9.003,12,38,1.5,01111711117
EXIN0003,2025-01-24T13:00:00Z,42.7042,3.0672,9.7,-2,321.1,9.414,12,38,1.5,01111711117
EXIN0003,2025-01-24T13:10:00Z,42.7042,3.0672,10,-2,339.5,11.729,12,38,1.5,01111711117
EXIN0003,2025-01-24T13:20:00Z,42.7042,3.0672,10,-2,339.2,11.421,12,38,1.5,01111711117
EXIN0003,2025-01-24T13:30:00Z,42.7042,3.0672,10,-2,342.6,11.266,12,38,1.5,01111711117
EXIN0003,2025-01-24T13:40:00Z,42.7042,3.0672,10,-2,342.2,9.363,12,38,1.5,01111711117
EXIN0003,2025-01-24T13:50:00Z,42.7042,3.0672,9.9,-2,340.2,9.569,12,38,1.5,01111711117
EXIN0003,2025-01-24T14:00:00Z,42.7042,3.0672,9.8,-2,339.8,9.62,12.1,38.1,1.5,01111711117
EXIN0003,2025-01-24T14:10:00Z,42.7042,3.0672,9.8,-2,340.9,8.951,12.1,38.1,1.5,01111711117
EXIN0003,2025-01-24T14:20:00Z,42.7042,3.0672,9.8,-2,342,8.848,12.1,38.1,1.5,01111711117
EXIN0003,2025-01-24T14:30:00Z,42.7042,3.0672,9.9,-2,344.4,9.26,12.1,38.1,1.5,01111711117
EXIN0003,2025-01-24T14:40:00Z,42.7042,3.0672,9.8,-2,343.4,9.26,12,38.1,1.5,01111711117
EXIN0003,2025-01-24T14:50:00Z,42.7042,3.0672,9.7,-2,351.6,9.98,12,38.1,1.5,01111711117
EXIN0003,2025-01-24T15:00:00Z,42.7042,3.0672,9.7,-2,353.9,10.855,12,38.1,1.5,01111711117
EXIN0003,2025-01-24T15:10:00Z,42.7042,3.0672,9.7,-2,343.6,9.209,12,38.1,1.5,01111711117
EXIN0003,2025-01-24T15:20:00Z,42.7042,3.0672,9.8,-2,343.1,8.797,12.1,38.1,1.5,01111711117
EXIN0003,2025-01-24T15:30:00Z,42.7042,3.0672,9.9,-2,342.4,8.54,12.1,38.1,1.5,01111711117
EXIN0003,2025-01-24T15:40:00Z,42.7042,3.0672,9.9,-2,344.6,8.385,12.1,38.1,1.5,01111711117
EXIN0003,2025-01-24T15:50:00Z,42.7042,3.0672,10,-2,348.6,5.916,12.1,38.1,1.5,01111711117
EXIN0003,2025-01-24T16:00:00Z,42.7042,3.0672,9.9,-2,337.7,6.739,12.1,38.1,1.5,01111711117
EXIN0003,2025-01-24T16:10:00Z,42.7042,3.0672,9.9,-2,339.6,5.968,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-24T16:20:00Z,42.7042,3.0672,10,-2,347.1,5.865,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-24T16:30:00Z,42.7042,3.0672,10,-2,349.5,6.379,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-24T16:40:00Z,42.7042,3.0672,10.1,-2,357.7,6.122,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-24T16:50:00Z,42.7042,3.0672,10.2,-2,356.3,6.019,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-24T17:00:00Z,42.7042,3.0672,10.2,-2,360,5.453,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-24T17:10:00Z,42.7042,3.0672,10.3,-2,345.6,4.373,12.3,38.1,1.5,01111711117
EXIN0003,2025-01-24T17:20:00Z,42.7042,3.0672,10.2,-2,327.5,3.292,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-24T17:30:00Z,42.7042,3.0672,10,-2,311.6,2.109,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-24T17:40:00Z,42.7042,3.0672,10,-2,318.1,2.521,12.3,38.1,1.5,01111711117
EXIN0003,2025-01-24T17:50:00Z,42.7042,3.0672,10,-2,316.9,3.138,12.3,38.1,1.5,01111711117
EXIN0003,2025-01-24T18:00:00Z,42.7042,3.0672,9.9,-2,310.4,3.035,12.3,38.2,1.5,01111711117
EXIN0003,2025-01-24T18:10:00Z,42.7042,3.0672,9.9,-2,330.2,3.19,12.3,38.2,1.5,01111711117
EXIN0003,2025-01-24T18:20:00Z,42.7042,3.0672,9.8,-2,301.8,3.601,12.4,38.2,1.5,01111711117
EXIN0003,2025-01-24T18:30:00Z,42.7042,3.0672,9.8,-2,294.6,3.241,12.3,38.2,1.5,01111711117
EXIN0003,2025-01-24T18:40:00Z,42.7042,3.0672,9.9,-2,298,3.035,12.3,38.2,1.5,01111711117
EXIN0003,2025-01-24T18:50:00Z,42.7042,3.0672,9.7,-2,272,2.932,12.3,38.2,1.5,01111711117
EXIN0003,2025-01-24T19:00:00Z,42.7042,3.0672,9.7,-2,262.6,3.395,12.3,38.2,1.5,01111711117
EXIN0003,2025-01-24T19:10:00Z,42.7042,3.0672,9.8,-2,259.1,2.984,12.3,38.2,1.5,01111711117
EXIN0003,2025-01-24T19:20:00Z,42.7042,3.0672,9.8,-2,266.2,3.498,12.3,38.2,1.5,01111711117
EXIN0003,2025-01-24T19:30:00Z,42.7042,3.0672,9.8,-2,269.1,3.55,12.3,38.2,1.5,01111711117
EXIN0003,2025-01-24T19:40:00Z,42.7042,3.0672,9.7,-2,269.3,3.498,12.3,38.1,1.5,01111711117
EXIN0003,2025-01-24T19:50:00Z,42.7042,3.0672,9.7,-2,279.8,3.858,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-24T20:00:00Z,42.7042,3.0672,9.8,-2,279.5,3.755,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-24T20:10:00Z,42.7042,3.0672,9.8,-2,285.9,4.064,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-24T20:20:00Z,42.7042,3.0672,9.8,-2,291.3,3.498,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-24T20:30:00Z,42.7042,3.0672,9.7,-2,292.5,3.601,12.1,38.1,1.5,01111711117
EXIN0003,2025-01-24T20:40:00Z,42.7042,3.0672,9.8,-2,294.8,3.241,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-24T20:50:00Z,42.7042,3.0672,9.9,-2,296.9,3.292,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-24T21:00:00Z,42.7042,3.0672,9.9,-2,286.8,2.984,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-24T21:10:00Z,42.7042,3.0672,9.8,-2,277.1,2.984,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-24T21:20:00Z,42.7042,3.0672,9.8,-2,265.2,2.881,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-24T21:30:00Z,42.7042,3.0672,9.8,-2,243.5,3.395,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-24T21:40:00Z,42.7042,3.0672,9.7,-2,233.8,3.55,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-24T21:50:00Z,42.7042,3.0672,9.6,-2,239.3,3.55,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-24T22:00:00Z,42.7042,3.0672,9.6,-2,242.3,3.395,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-24T22:10:00Z,42.7042,3.0672,9.6,-2,243.2,3.755,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-24T22:20:00Z,42.7042,3.0672,9.6,-2,241.6,3.704,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-24T22:30:00Z,42.7042,3.0672,9.6,-2,250.4,3.961,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-24T22:40:00Z,42.7042,3.0672,9.7,-2,250.3,3.395,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-24T22:50:00Z,42.7042,3.0672,9.7,-2,249.9,3.395,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-24T23:00:00Z,42.7042,3.0672,9.7,-2,247.4,3.087,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-24T23:10:00Z,42.7042,3.0672,9.7,-2,239.9,2.727,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-24T23:20:00Z,42.7042,3.0672,9.8,-2,237,2.572,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-24T23:30:00Z,42.7042,3.0672,9.8,-2,233.1,2.315,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-24T23:50:00Z,42.7042,3.0672,9.9,-2,219.9,2.264,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-25T00:00:00Z,42.7042,3.0672,10,-2,224,1.852,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-25T00:10:00Z,42.7042,3.0672,10,-2,226.3,1.698,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-25T00:20:00Z,42.7042,3.0672,10,-2,233.7,1.595,12.1,38.1,1.5,01111711117
EXIN0003,2025-01-25T00:30:00Z,42.7042,3.0672,10.1,-2,218.6,1.44,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-25T00:40:00Z,42.7042,3.0672,10,-2,221.5,1.44,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-25T00:50:00Z,42.7042,3.0672,10.1,-2,212,1.852,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-25T01:00:00Z,42.7042,3.0672,10.1,-2,222.9,2.058,12.1,38.1,1.5,01111711117
EXIN0003,2025-01-25T01:10:00Z,42.7042,3.0672,10,-2,233.8,2.727,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-25T01:20:00Z,42.7042,3.0672,9.9,-2,229.1,2.727,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-25T01:30:00Z,42.7042,3.0672,9.8,-2,218.8,2.778,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-25T01:40:00Z,42.7042,3.0672,9.6,-2,238.7,2.675,12.2,38.1,1.5,01111711117
EXIN0003,2025-01-25T01:50:00Z,42.7042,3.0672,9.5,-2,239,2.778,12.3,38.2,1.5,01111711117
EXIN0003,2025-01-25T02:00:00Z,42.7042,3.0672,9.6,-2,220.6,2.418,12.3,38.2,1.5,01111711117
EXIN0003,2025-01-25T02:10:00Z,42.7042,3.0672,9.6,-2,218.2,2.418,12.3,38.2,1.5,01111711117
EXIN0003,2025-01-25T02:20:00Z,42.7042,3.0672,9.7,-2,205.7,2.161,12.3,38.2,1.5,01111711117
EXIN0003,2025-01-25T02:30:00Z,42.7042,3.0672,9.7,-2,205.3,2.109,12.3,38.1,1.5,01111711117
EXIN0003,2025-01-25T02:40:00Z,42.7042,3.0672,9.6,-2,222.3,1.698,12.3,38.1,1.5,01111711117
EXIN0003,2025-01-25T02:50:00Z,42.7042,3.0672,9.6,-2,204.7,1.183,12.3,38.1,1.5,01111711117
