PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DRYT LEVEL-1 (degree_Celsius),ALTS LEVEL-1 (meter),ATMS LEVEL-1 (hectopascal),DEPH LEVEL-1 (meter),GDIR LEVEL-1 (degree),GSPD LEVEL-1 (meter/second),LGH4 LEVEL-1 (micro einstein m-2 s-1),RELH LEVEL-1 (%),WDIR LEVEL-1 (degree),WSPD LEVEL-1 (meter/second),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),BATTERY LEVEL1 (volt),CNDC LEVEL1 (S/m),DEPH LEVEL1 (meter),DOX1 LEVEL1 (ml/l),END_CYCLE_FLOW LEVEL1 (l/minute),FLU3 LEVEL1 (FFU),MASS_DOXY LEVEL1 (milligram/m3),OSAT LEVEL1 (%),PHPH LEVEL1 (none),TUR4 LEVEL1 (ntu),QC
6200310,0x3f,2025-02-09T01:00:01Z,49.3438,-0.3074,,,,,,,,,,,8.041,32.379,,3.379,0.729,5.94,1.155,1.827,10309,87.56,9.453,12.294,001119999999999119111011111
6200310,0x3f,2025-02-09T01:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T01:05:01Z,49.3438,-0.3074,3.6,0,1021,-3,249.3,6.5,,0,233.7,5.1,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T01:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.027,32.38,,3.378,0.668,5.95,1.147,2.245,10320,87.53,9.453,12.108,001119999999999119111011111
6200310,0x3f,2025-02-09T01:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T01:25:01Z,49.3438,-0.3074,3.3,2.5,1022,-3,251.5,7,,0,243.5,4.8,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T01:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.029,32.384,,3.379,0.706,5.95,1.146,2.116,10320,87.56,9.452,11.97,001119999999999119111011111
6200310,0x3f,2025-02-09T01:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T01:45:01Z,49.3438,-0.3074,3.1,0,1021,-3,271.4,6.5,,0,246,4.7,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T02:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.019,32.38,,3.378,0.695,5.95,1.139,1.866,10320,87.53,9.451,11.852,001119999999999119111011111
6200310,0x3f,2025-02-09T02:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T02:05:03Z,49.3438,-0.3074,3,0,1021,-3,264.9,5.5,,0,241.4,4.9,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T02:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.023,32.388,,3.379,0.666,5.95,1.146,1.953,10320,87.59,9.453,12.066,001119999999999119111011111
6200310,0x3f,2025-02-09T02:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T02:25:01Z,49.3438,-0.3074,3.2,2.2,1022,-3,257.3,6.6,,0,245.2,5.7,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T02:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.021,32.391,,3.379,0.739,5.95,1.143,2.345,10320,87.5,9.454,11.964,001119999999999119111011111
6200310,0x3f,2025-02-09T02:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T02:45:01Z,49.3438,-0.3074,2.9,0,1022,-3,254.9,6.8,,0,246.1,5.4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T03:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.036,32.438,,3.385,0.748,5.95,1.135,2.455,10320,87.46,9.454,11.927,001119999999999119111011111
6200310,0x3f,2025-02-09T03:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T03:05:01Z,49.3438,-0.3074,2.8,0,1022,-3,262.7,5.6,,0,231.2,3.5,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T03:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.11,32.567,,3.404,0.702,5.93,1.136,2.043,10290,87.35,9.454,11.693,001119999999999119111011111
6200310,0x3f,2025-02-09T03:21:01Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T03:25:01Z,49.3438,-0.3074,2.6,0,1022,-3,268.7,5.1,,0,255.4,4.3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T03:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.205,32.679,,3.422,0.755,5.89,1.177,2.15,10239,87.12,9.456,11.227,001119999999999119111011111
6200310,0x3f,2025-02-09T03:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T03:45:01Z,49.3438,-0.3074,3.3,2.4,1022,-3,271.2,5.6,,0,272,4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T04:00:01Z,49.3438,-0.3074,,,,,,,,,,,8.28,32.893,,3.45,0.729,5.87,1.18,2.066,10200,87,9.455,11.64,001119999999999119111011111
6200310,0x3f,2025-02-09T04:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T04:05:01Z,49.3438,-0.3074,2.9,4.6,1022,-3,278.9,6.9,,0,257.3,4.2,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T04:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.329,33.088,,3.471,0.725,5.85,1.109,2.006,10179,86.82,9.457,11.249,001119999999999119111011111
6200310,0x3f,2025-02-09T04:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T04:25:01Z,49.3438,-0.3074,3.1,0,1022,-3,283.8,7.3,,0,278.1,5.6,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T04:40:01Z,49.3438,-0.3074,,,,,,,,,,,8.36,33.201,,3.485,0.771,5.81,1.155,3.618,10120,86.53,9.457,11.681,001119999999999119111011111
6200310,0x3f,2025-02-09T04:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T04:45:02Z,49.3438,-0.3074,2.9,0,1022,-3,286.9,6.2,,0,281.4,6.2,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T05:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.35,33.154,,3.481,0.688,5.8,1.13,3.218,10099,86.38,9.456,13.106,001119999999999119111011111
6200310,0x3f,2025-02-09T05:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T05:05:02Z,49.3438,-0.3074,2.6,0,1022,-3,291.6,4.2,,0,271,3.3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T05:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.341,33.131,,3.477,0.718,5.79,1.141,2.545,10090,86.32,9.457,15.179,001119999999999119111011111
6200310,0x3f,2025-02-09T05:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T05:25:01Z,49.3438,-0.3074,2.5,3,1022,-3,297.2,3.5,,0,269.3,2.1,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T05:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.362,33.225,,3.487,0.706,5.81,1.146,3.47,10120,86.5,9.457,17.036,001119999999999119111011111
6200310,0x3f,2025-02-09T05:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T05:45:01Z,49.3438,-0.3074,2.6,6,1023,-3,357.1,3.3,,0,278.2,0.7,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T06:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.372,33.278,,3.493,0.686,5.82,1.118,2.158,10139,86.729,9.461,12.438,001119999999999119111011111
6200310,0x3f,2025-02-09T06:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T06:05:02Z,49.3438,-0.3074,2.5,0.5,1022,-3,304.7,2.3,,0,182.7,1.4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T06:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.36,33.297,,3.495,0.734,5.83,1.134,2.805,10160,86.82,9.46,12.959,001119999999999119111011111
6200310,0x3f,2025-02-09T06:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T06:25:01Z,49.3438,-0.3074,2.5,6.3,1023,-3,288,2.7,,0,253.4,0.3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T06:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.347,33.304,,3.494,0.661,5.83,1.099,3.25,10170,86.95,9.46,12.383,001119999999999119111011111
6200310,0x3f,2025-02-09T06:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T06:45:01Z,49.3438,-0.3074,2.4,3.2,1023,-3,352.8,1.6,,0,163.1,1.4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T07:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.327,33.288,,3.49,0.718,5.84,1.095,3.018,10179,86.96,9.461,11.982,001119999999999119111011111
6200310,0x3f,2025-02-09T07:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T07:05:01Z,49.3438,-0.3074,2.4,3.7,1023,-3,302.2,1.6,,0,171.7,0.7,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T07:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.312,33.286,,3.488,0.691,5.84,1.107,4.249,10179,86.979,9.458,11.461,001119999999999119111011111
6200310,0x3f,2025-02-09T07:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T07:25:02Z,49.3438,-0.3074,2.4,7.5,1024,-3,311.3,1.9,,0,182,1.6,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T07:40:01Z,49.3438,-0.3074,,,,,,,,,,,8.328,33.296,,3.491,0.739,5.85,1.123,4.13,10189,87.07,9.459,11.459,001119999999999119111011111
6200310,0x3f,2025-02-09T07:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T07:45:02Z,49.3438,-0.3074,2.4,4.8,1024,-3,193.9,2.5,,0,159.3,0.9,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T08:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.334,33.307,,3.493,0.695,5.85,1.113,2.003,10189,87.06,9.459,11.679,001119999999999119111011111
6200310,0x3f,2025-02-09T08:00:01Z,49.3438,-0.3074,,,,,,,,,,,,,28.342,,0.7,,,,,,,,001119999999999990979999999
6200310,0x3f,2025-02-09T08:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T08:05:01Z,49.3438,-0.3074,2.8,11.1,1025,-3,277.1,1.4,,0,167.2,0.3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T08:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.325,33.308,,3.492,0.71,5.85,1.107,2.321,10200,87.12,9.459,11.153,001119999999999119111011111
6200310,0x3f,2025-02-09T08:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T08:25:01Z,49.3438,-0.3074,3.7,8.2,1025,-3,273.1,0.8,,0,199.2,0.3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T08:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.338,33.323,,3.495,0.706,5.86,1.123,2.334,10210,87.21,9.46,11.155,001119999999999119111011111
6200310,0x3f,2025-02-09T08:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T08:45:01Z,49.3438,-0.3074,4.1,1.8,1024,-3,140.3,2.1,,0,125.7,1.2,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T09:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.348,33.344,,3.498,0.692,5.87,1.12,2.308,10239,87.38,9.462,10.993,001119999999999119111011111
6200310,0x3f,2025-02-09T09:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T09:05:02Z,49.3438,-0.3074,3.6,11.3,1026,-3,143.5,2.8,,0,114,1.5,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T09:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.374,33.352,,3.501,0.733,5.86,1.116,2.09,10210,87.34,9.46,10.41,001119999999999119111011111
6200310,0x3f,2025-02-09T09:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T09:25:02Z,49.3438,-0.3074,4.5,5.8,1025,-3,263,4.2,,0,43.1,0.3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T09:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.387,33.316,,3.499,0.698,5.84,1.108,1.635,10179,87.13,9.461,11.345,001119999999999119111011111
6200310,0x3f,2025-02-09T09:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T09:45:01Z,49.3438,-0.3074,4,3.1,1025,-3,255.4,3.1,,0,88.3,1,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T10:00:01Z,49.3438,-0.3074,,,,,,,,,,,8.378,33.263,,3.492,0.765,5.82,1.132,1.924,10139,86.78,9.459,10.773,001119999999999119111011111
6200310,0x3f,2025-02-09T10:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T10:05:01Z,49.3438,-0.3074,5.1,2.9,1025,-3,355,1.1,,0,67.2,0.7,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T10:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.379,33.255,,3.492,0.722,5.81,1.112,0.841,10130,86.729,9.459,10.298,001119999999999119111011111
6200310,0x3f,2025-02-09T10:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T10:25:01Z,49.3438,-0.3074,4.5,0.6,1025,-3,243,2.7,,0,115.6,1.5,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T10:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.409,33.251,,3.494,0.773,5.82,1.112,0.728,10139,86.82,9.461,10.87,001119999999999119111011111
6200310,0x3f,2025-02-09T10:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T10:45:01Z,49.3438,-0.3074,5.7,12.3,1027,-3,137.1,2.1,,0,91.8,0.8,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T11:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.314,33.117,,3.47,0.71,5.81,1.13,0.599,10110,86.63,9.46,9.877,001119999999999119111011111
6200310,0x3f,2025-02-09T11:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T11:05:03Z,49.3438,-0.3074,4.9,0,1025,-3,189.9,2.6,,0,99.1,1.5,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T11:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.185,32.882,,3.439,0.732,5.89,1.167,0.878,10239,87.28,9.459,11.056,001119999999999119111011111
6200310,0x3f,2025-02-09T11:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T11:25:01Z,49.3438,-0.3074,4.7,0,1025,-3,238.9,2.5,,0,89.4,0.8,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T11:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.098,32.631,,3.407,0.787,5.92,1.123,0.909,10280,87.46,9.458,11.259,001119999999999119111011111
6200310,0x3f,2025-02-09T11:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T11:45:01Z,49.3438,-0.3074,5.2,2.7,1026,-3,108.3,2.8,,0,94.6,1.7,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T12:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.033,32.465,,3.388,0.764,5.96,1.112,1.201,10349,87.89,9.459,11.75,001119999999999119111011111
6200310,0x3f,2025-02-09T12:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T12:05:02Z,49.3438,-0.3074,5.3,3.1,1026,-3,252.2,2.4,,0,143.4,0.3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T12:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.082,32.421,,3.387,0.635,5.98,1.148,0.749,10380,88.14,9.459,11.65,001119999999999119111011111
6200310,0x3f,2025-02-09T12:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T12:25:02Z,49.3438,-0.3074,4.9,8.9,1027,-3,192.8,2.8,,0,101.8,1.6,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T12:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.063,32.318,,3.375,0.681,5.99,1.108,1.493,10390,88.28,9.459,10.854,001119999999999119111011111
6200310,0x3f,2025-02-09T12:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T12:45:01Z,49.3438,-0.3074,5.2,4,1026,-3,336.6,2.5,,0,94.1,2.7,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T13:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.089,32.044,,3.35,0.758,6.03,1.122,0.657,10430,88.57,9.458,12.039,001119999999999119111011111
6200310,0x3f,2025-02-09T13:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T13:05:01Z,49.3438,-0.3074,5.5,3.2,1026,-3,232.8,2.8,,0,132.4,1.5,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T13:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.056,31.875,,3.333,0.765,6.02,1.112,1.188,10410,88.5,9.457,12.045,001119999999999119111011111
6200310,0x3f,2025-02-09T13:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T13:25:01Z,49.3438,-0.3074,5.2,1.4,1026,-3,305.1,2.2,,0,227.4,0.2,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T13:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.036,31.725,,3.317,0.761,6.03,1.125,1.109,10420,88.479,9.457,11.833,001119999999999119111011111
6200310,0x3f,2025-02-09T13:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T13:45:01Z,49.3438,-0.3074,5.2,0.5,1026,-3,278.2,1,,0,185.6,0.9,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T14:00:00Z,49.3438,-0.3074,,,,,,,,,,,7.984,31.492,,3.275,0.739,6.04,1.097,1.209,10430,88.42,9.454,11.852,001119999999999119111011111
6200310,0x3f,2025-02-09T14:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T14:05:01Z,49.3438,-0.3074,5,9.6,1027,-3,266.2,1.2,,0,93.3,0.3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T14:20:00Z,49.3438,-0.3074,,,,,,,,,,,7.986,31.247,,3.283,0.717,6.06,1.092,1.706,10440,88.479,9.456,12.082,001119999999999119111011111
6200310,0x3f,2025-02-09T14:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T14:25:02Z,49.3438,-0.3074,5.2,1.3,1026,-3,305.5,3.1,,0,47,2.2,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T14:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.012,31.432,,3.313,0.732,6.06,1.117,2.193,10460,88.67,9.458,11.369,001119999999999119111011111
6200310,0x3f,2025-02-09T14:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T14:45:01Z,49.3438,-0.3074,4.8,0,1025,-3,249.8,4.6,,0,55.7,4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T15:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.021,31.952,,3.341,0.74,6.05,1.12,1.732,10460,88.7,9.457,11.383,001119999999999119111011111
6200310,0x3f,2025-02-09T15:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T15:05:01Z,49.3438,-0.3074,4.4,0,1025,-3,65.2,5.1,,0,65.7,4.1,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T15:20:00Z,49.3438,-0.3074,,,,,,,,,,,7.991,32.026,,3.349,0.701,6.04,1.112,2.227,10460,88.7,9.457,11.675,001119999999999119111011111
6200310,0x3f,2025-02-09T15:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T15:25:01Z,49.3438,-0.3074,4.3,1.4,1025,-3,71.7,4.9,,0,49.7,4.3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T15:40:00Z,49.3438,-0.3074,,,,,,,,,,,7.962,32.142,,3.355,0.749,6.04,1.134,3.089,10470,88.71,9.457,12.399,001119999999999119111011111
6200310,0x3f,2025-02-09T15:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T15:45:02Z,49.3438,-0.3074,4.2,8.6,1026,-3,70.9,6.4,,0,65.7,4.3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T16:00:00Z,49.3438,-0.3074,,,,,,,,,,,7.981,32.023,,3.345,0.709,6.04,1.136,3.155,10460,88.64,9.454,12.961,001119999999999119111011111
6200310,0x3f,2025-02-09T16:00:01Z,49.3438,-0.3074,,,,,,,,,,,,,28.309,,0.7,,,,,,,,001119999999999990979999999
6200310,0x3f,2025-02-09T16:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T16:05:02Z,49.3438,-0.3074,4.5,3.6,1026,-3,77.4,6,,0,63.9,4.4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T16:20:00Z,49.3438,-0.3074,,,,,,,,,,,7.949,32.049,,3.337,0.679,6.05,1.141,2.655,10470,88.74,9.457,12.165,001119999999999119111011111
6200310,0x3f,2025-02-09T16:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T16:25:01Z,49.3438,-0.3074,4.5,2.9,1026,-3,77.7,5.4,,0,56.1,4.2,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T16:40:00Z,49.3438,-0.3074,,,,,,,,,,,7.919,32.14,,3.344,0.735,6.04,1.097,3.865,10460,88.63,9.456,12.379,001119999999999119111011111
6200310,0x3f,2025-02-09T16:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T16:45:01Z,49.3438,-0.3074,4.5,1.8,1026,-3,82.4,4.8,,0,74.2,4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T17:00:00Z,49.3438,-0.3074,,,,,,,,,,,7.976,32.281,,3.363,0.721,6.03,1.084,3.523,10450,88.46,9.455,13.086,001119999999999119111011111
6200310,0x3f,2025-02-09T17:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T17:05:01Z,49.3438,-0.3074,4.5,3.2,1026,-3,83.3,5.3,,0,50.8,4.9,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T17:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.004,32.222,,3.362,0.724,6.03,1.102,3.205,10450,88.56,9.455,12.505,001119999999999119111011111
6200310,0x3f,2025-02-09T17:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T17:25:01Z,49.3438,-0.3074,4.4,12.9,1027,-3,87.3,6.7,,0,60.3,4.4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T17:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.021,32.355,,3.376,0.67,6.02,1.147,2.766,10440,88.52,9.455,13.041,001119999999999119111011111
6200310,0x3f,2025-02-09T17:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T17:45:01Z,49.3438,-0.3074,4.5,4.4,1026,-3,91.8,6.8,,0,85.8,4.9,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T18:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.154,32.64,,3.414,0.793,5.97,1.107,2.629,10370,88.13,9.455,13.473,001119999999999119111011111
6200310,0x3f,2025-02-09T18:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T18:05:02Z,49.3438,-0.3074,4.5,9.2,1027,-3,101.7,6.4,,0,77.4,4.6,,,,,,,,,,,,,001111117119411999999999999
