PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DRYT LEVEL-1 (degree_Celsius),ALTS LEVEL-1 (meter),ATMS LEVEL-1 (hectopascal),DEPH LEVEL-1 (meter),GDIR LEVEL-1 (degree),GSPD LEVEL-1 (meter/second),LGH4 LEVEL-1 (micro einstein m-2 s-1),RELH LEVEL-1 (%),WDIR LEVEL-1 (degree),WSPD LEVEL-1 (meter/second),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),CNDC LEVEL1 (S/m),DEPH LEVEL1 (meter),END_CYCLE_FLOW LEVEL1 (l/minute),FLU3 LEVEL1 (FFU),MASS_DOXY LEVEL1 (milligram/m3),OSAT LEVEL1 (%),PHPH LEVEL1 (none),TUR4 LEVEL1 (ntu),TEMP LEVEL3 (degree_Celsius),PSAL LEVEL3 (psu),BATTERY LEVEL3 (volt),CNDC LEVEL3 (S/m),DEPH LEVEL3 (meter),END_CYCLE_FLOW LEVEL3 (l/minute),FLU3 LEVEL3 (FFU),MASS_DOXY LEVEL3 (milligram/m3),OSAT LEVEL3 (%),PHPH LEVEL3 (none),TUR4 LEVEL3 (ntu),QC
6200021,2025-02-12T11:00:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.309,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-12T11:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,27.51,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-12T11:23:30Z,47.4600,-2.6567,,,,-3,,,312.158,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T11:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.316,25.753,,2.751,15,0.128,2.012,10957,93.288,0,6.99,01119999999999999999999911917011141
6200021,2025-02-12T11:53:30Z,47.4600,-2.6567,,,,-3,,,320.673,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T12:00:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.234,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-12T12:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,27.53,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-12T12:23:30Z,47.4600,-2.6567,,,,-3,,,281.745,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T12:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,-1,-1,,,15,0.105,-1,-1000,-1,-1,-1,01119999999999999999999944997044443
6200021,2025-02-12T12:53:30Z,47.4600,-2.6567,,,,-3,,,331.076,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T13:00:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.324,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-12T13:15:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,27.796,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-12T13:18:25Z,47.4600,-2.6567,7.4,5.7,1016,-3,114.2,5.5,,0,64,1.9,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-12T13:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,-1,-1,,,15,0.102,-1,-1000,-1,-1,-1,01119999999999999999999944997044443
6200021,2025-02-12T13:31:25Z,47.4600,-2.6567,,,,-3,,,259.796,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T14:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,27.438,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-12T14:30:01Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-12T14:45:10Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,27.487,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-12T14:47:01Z,47.4600,-2.6567,,,,-3,,,187.311,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T15:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,-1,-1,,,15,0,-1,-1000,-1,-1,-1,01119999999999999999999944997044443
6200021,2025-02-12T15:10:04Z,47.4600,-2.6567,7,4.7,1016,-3,74.5,2.6,,0,50.5,2.2,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-12T15:17:00Z,47.4600,-2.6567,,,,-3,,,180.915,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T15:30:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.092,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-12T15:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,27.217,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-12T15:47:00Z,47.4600,-2.6567,,,,-3,,,125.405,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T16:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,-1,-1,,,15,0.102,-1,-1000,-1,-1,-1,01119999999999999999999944997044443
6200021,2025-02-12T16:10:05Z,47.4600,-2.6567,7.2,6.8,1016,-3,77.6,2.6,,0,71.8,2.4,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-12T16:17:00Z,47.4600,-2.6567,,,,-3,,,145.716,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T16:30:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,1.262,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-12T16:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,27.002,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-12T16:47:00Z,47.4600,-2.6567,,,,-3,,,97.7854,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T17:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.385,25.075,,2.707,15,0.092,1.66,10793,92.094,0,3.013,01119999999999999999999911917011141
6200021,2025-02-12T17:10:06Z,47.4600,-2.6567,7.2,2.7,1016,-3,71.1,3,,0,43.4,1.2,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-12T17:17:00Z,47.4600,-2.6567,,,,-3,,,29.1027,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T17:30:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.261,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-12T17:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.501,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-12T17:47:00Z,47.4600,-2.6567,,,,-3,,,5.2434,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T18:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,-1,-1,,,15,0.093,-1,-1000,-1,-1,-1,01119999999999999999999944997044443
6200021,2025-02-12T18:10:05Z,47.4600,-2.6567,7.2,3.2,1017,-3,69.4,2.7,,0,59.1,2.4,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-12T18:17:00Z,47.4600,-2.6567,,,,-3,,,0.4343,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T18:30:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.259,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-12T18:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.413,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-12T18:47:00Z,47.4600,-2.6567,,,,-3,,,0.3421,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T19:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.496,22.597,,2.462,15,0.089,1.359,10793,92.138,0,7.745,01119999999999999999999911917011141
6200021,2025-02-12T19:10:03Z,47.4600,-2.6567,7.3,9.2,1018,-3,75.6,3,,0,36.4,2.4,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-12T19:17:00Z,47.4600,-2.6567,,,,-3,,,0.3313,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T19:30:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.199,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-12T19:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.34,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-12T19:47:00Z,47.4600,-2.6567,,,,-3,,,0.3349,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T20:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,-1,-1,,,15,21.972,-1,-1000,-1,-1,-1,01119999999999999999999944997044443
6200021,2025-02-12T20:10:06Z,47.4600,-2.6567,7.3,4.3,1018,-3,43.4,4.3,,0,45.1,4.4,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-12T20:17:00Z,47.4600,-2.6567,,,,-3,,,0.3349,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T20:30:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.212,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-12T20:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.306,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-12T20:47:00Z,47.4600,-2.6567,,,,-3,,,0.3214,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T21:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,-1,-1,,,15,0.089,-1,-1000,-1,-1,-1,01119999999999999999999944997044443
6200021,2025-02-12T21:10:06Z,47.4600,-2.6567,7.3,2.4,1018,-3,95.7,3.2,,0,81.3,2.3,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-12T21:17:00Z,47.4600,-2.6567,,,,-3,,,0.3411,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T21:30:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.381,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-12T21:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.32,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-12T21:47:00Z,47.4600,-2.6567,,,,-3,,,0.3451,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T22:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,-1,-1,,,15,0.091,-1,-1000,-1,-1,-1,01119999999999999999999944997044443
6200021,2025-02-12T22:10:03Z,47.4600,-2.6567,7.2,0.7,1018,-3,107.8,2,,0,98.6,1.4,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-12T22:17:00Z,47.4600,-2.6567,,,,-3,,,0.3454,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T22:30:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.386,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-12T22:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.238,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-12T22:47:00Z,47.4600,-2.6567,,,,-3,,,0.3436,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T23:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,-1,-1,,,15,2.955,-1,-1000,-1,-1,-1,01119999999999999999999944997044443
6200021,2025-02-12T23:10:05Z,47.4600,-2.6567,7,5.8,1019,-3,139,2.5,,0,104.4,1.7,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-12T23:17:00Z,47.4600,-2.6567,,,,-3,,,0.3574,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T23:30:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.325,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-12T23:45:02Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.198,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-12T23:47:01Z,47.4600,-2.6567,,,,-3,,,0.3436,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-13T00:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,-1,-1,,,15,6.571,-1,-1000,-1,-1,-1,01119999999999999999999944997044443
6200021,2025-02-13T00:10:05Z,47.4600,-2.6567,7.1,3.8,1019,-3,78.1,3.7,,0,92.1,1.1,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-13T00:17:00Z,47.4600,-2.6567,,,,-3,,,0.3298,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-13T00:30:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.536,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-13T00:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.222,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-13T00:47:00Z,47.4600,-2.6567,,,,-3,,,0.3206,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-13T01:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.344,24.336,,2.645,15,2.35,0.536,10716,91.317,0,3.057,01119999999999999999999911917011141
6200021,2025-02-13T01:10:05Z,47.4600,-2.6567,6.8,3,1019,-3,51.4,3.1,,0,42.6,3.2,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-13T01:17:00Z,47.4600,-2.6567,,,,-3,,,0.3768,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-13T01:30:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.204,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-13T01:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.108,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-13T01:47:00Z,47.4600,-2.6567,,,,-3,,,0.3687,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-13T02:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,-1,-1,,,15,1.417,-1,-1000,-1,-1,-1,01119999999999999999999944997044443
6200021,2025-02-13T02:10:04Z,47.4600,-2.6567,6.4,2.5,1019,-3,47.8,4.2,,0,26.4,2.7,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-13T02:17:00Z,47.4600,-2.6567,,,,-3,,,0.362,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-13T02:30:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.306,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-13T02:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.115,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-13T02:47:00Z,47.4600,-2.6567,,,,-3,,,0.3561,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-13T03:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.234,24.716,,2.666,15,0.088,0.728,10892,92.478,0,0.728,01119999999999999999999911917011141
6200021,2025-02-13T03:10:05Z,47.4600,-2.6567,5.8,1.4,1018,-3,69,4.8,,0,67.7,4.1,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-13T03:17:00Z,47.4600,-2.6567,,,,-3,,,0.3421,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-13T03:30:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.168,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-13T03:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.028,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-13T03:47:00Z,47.4600,-2.6567,,,,-3,,,0.351,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-13T04:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.208,24.518,,2.703,15,0.093,0.534,10826,91.886,0,1.593,01119999999999999999999911917011141
6200021,2025-02-13T04:10:05Z,47.4600,-2.6567,5.8,2.5,1018,-3,67.1,5.1,,0,60.2,4.6,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-13T04:17:00Z,47.4600,-2.6567,,,,-3,,,0.3503,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-13T04:30:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.23,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-13T04:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.976,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-13T04:47:00Z,47.4600,-2.6567,,,,-3,,,0.3426,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-13T05:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.313,24.249,,2.636,15,0.091,0.478,10793,91.777,0,1.711,01119999999999999999999911917011141
6200021,2025-02-13T05:10:05Z,47.4600,-2.6567,6.1,5,1019,-3,85.3,7.7,,0,77.2,6.5,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-13T05:17:01Z,47.4600,-2.6567,,,,-3,,,0.3635,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-13T05:30:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.419,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-13T05:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.924,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-13T05:47:00Z,47.4600,-2.6567,,,,-3,,,0.3526,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-13T06:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,-1,-1,,,15,12.813,-1,-1000,-1,-1,-1,01119999999999999999999944997044443
6200021,2025-02-13T06:10:04Z,47.4600,-2.6567,6.3,5.3,1019,-3,76.3,7.2,,0,50.6,5.4,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-13T06:17:00Z,47.4600,-2.6567,,,,-3,,,0.3513,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-13T06:30:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.161,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-13T06:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.93,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-13T06:47:00Z,47.4600,-2.6567,,,,-3,,,0.362,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-13T07:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.327,23.669,,2.527,15,0.086,0.499,10727,91.252,0,6.984,01119999999999999999999911917011141
6200021,2025-02-13T07:10:05Z,47.4600,-2.6567,6.3,4.9,1019,-3,81.7,7.6,,0,57.3,4.9,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-13T07:17:00Z,47.4600,-2.6567,,,,-3,,,1.3531,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-13T07:30:01Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.256,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-13T07:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.917,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-13T07:47:00Z,47.4600,-2.6567,,,,-3,,,13.1551,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-13T08:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.307,23.02,,2.51,15,6.054,1.245,10629,90.507,0,8.967,01119999999999999999999911917011141
6200021,2025-02-13T08:10:05Z,47.4600,-2.6567,6.3,4.5,1019,-3,68.3,5.6,,0,66.3,5,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-13T08:17:00Z,47.4600,-2.6567,,,,-3,,,50.6143,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-13T08:30:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.417,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-13T08:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,26.292,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-13T08:47:00Z,47.4600,-2.6567,,,,-3,,,116.204,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-13T09:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,-1,-1,,,15,0.093,-1,-1000,-1,-1,-1,01119999999999999999999944997044443
6200021,2025-02-13T09:10:05Z,47.4600,-2.6567,6.6,4.6,1020,-3,71.3,5.6,,0,62.8,4.8,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-13T09:17:00Z,47.4600,-2.6567,,,,-3,,,247.094,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-13T09:45:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,26.741,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-13T10:00:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-13T10:10:05Z,47.4600,-2.6567,6.7,10.9,1021,-3,82.2,5.6,,0,76.1,4.7,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-13T10:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,26.991,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-13T10:21:30Z,47.4600,-2.6567,,,,-3,,,206.692,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-13T10:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,-1,-1,,,15,0,-1,-1000,-1,-1,-1,01119999999999999999999944997044443
6200021,2025-02-13T10:51:30Z,47.4600,-2.6567,,,,-3,,,225.509,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-13T11:00:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.186,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-13T11:10:05Z,47.4600,-2.6567,7.1,0,1020,-3,63.5,5.9,,0,53.9,4.8,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-13T11:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,27.517,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-13T11:21:30Z,47.4600,-2.6567,,,,-3,,,383.331,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-13T11:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,-1,-1,,,15,0.097,-1,-1000,-1,-1,-1,01119999999999999999999944997044443
6200021,2025-02-13T11:51:30Z,47.4600,-2.6567,,,,-3,,,308.429,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-13T12:00:01Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.227,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-13T12:10:06Z,47.4600,-2.6567,7.3,7.7,1020,-3,61,5.8,,0,55.5,5.7,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-13T12:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,27.585,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-13T12:21:30Z,47.4600,-2.6567,,,,-3,,,277.854,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-13T12:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.443,26.008,,2.848,15,0.102,1.052,11275,96.2,0,1.287,01119999999999999999999911917011141
6200021,2025-02-13T12:51:30Z,47.4600,-2.6567,,,,-3,,,212.437,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-13T13:00:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.245,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-13T13:10:06Z,47.4600,-2.6567,7.4,3.5,1019,-3,81.2,7.2,,0,77.4,4.6,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-13T13:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,27.517,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-13T13:21:30Z,47.4600,-2.6567,,,,-3,,,361.941,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
