PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DRYT LEVEL-1 (degree_Celsius),ALTS LEVEL-1 (meter),ATMS LEVEL-1 (hectopascal),DEPH LEVEL-1 (meter),GDIR LEVEL-1 (degree),GSPD LEVEL-1 (meter/second),LGH4 LEVEL-1 (micro einstein m-2 s-1),RELH LEVEL-1 (%),WDIR LEVEL-1 (degree),WSPD LEVEL-1 (meter/second),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),CNDC LEVEL1 (S/m),DEPH LEVEL1 (meter),DOX1 LEVEL1 (ml/l),END_CYCLE_FLOW LEVEL1 (l/minute),FLU3 LEVEL1 (FFU),MASS_DOXY LEVEL1 (milligram/m3),OSAT LEVEL1 (%),PHPH LEVEL1 (none),TUR4 LEVEL1 (ntu),TEMP LEVEL3 (degree_Celsius),PSAL LEVEL3 (psu),BATTERY LEVEL3 (volt),CNDC LEVEL3 (S/m),DEPH LEVEL3 (meter),END_CYCLE_FLOW LEVEL3 (l/minute),FLU3 LEVEL3 (FFU),MASS_DOXY LEVEL3 (milligram/m3),OSAT LEVEL3 (%),PHPH LEVEL3 (none),TUR4 LEVEL3 (ntu),QC
6100284,2025-01-29T12:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,14.16,38.009,,4.531,20,0,0.493,9360,90.917,0,12.096,011199999999999999999999911917011141
6100284,2025-01-29T12:04:31Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-29T12:10:04Z,43.3189,4.8662,12.4,6.6,1014,-3,211.7,3.2,,0,207.6,3.1,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-29T12:30:00Z,43.3189,4.8662,,,,,,,,,,,14.135,37.868,4.519,1.748,5.35,0.567,0.514,9463,91.969,0,10.658,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-29T12:34:31Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-29T13:00:01Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,14.153,38.011,,4.53,20,0,0.444,9721,94.505,0,11.088,011199999999999999999999911917011141
6100284,2025-01-29T13:04:30Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-29T13:10:05Z,43.3189,4.8662,11.5,7.6,1013,-3,130.3,4,,0,101.8,3.4,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-29T13:30:00Z,43.3189,4.8662,,,,,,,,,,,14.147,37.932,4.521,1.708,5.47,0.597,0.456,9680,94.206,0,12.15,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-29T13:34:30Z,43.3189,4.8662,,,,-3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-29T14:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,14.156,38.011,,4.529,20,0,0.456,9257,90.082,0,11.842,011199999999999999999999911917011141
6100284,2025-01-29T14:04:30Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-29T14:10:04Z,43.3189,4.8662,10.9,19.2,1014,-3,124.6,7.6,,0,123.9,6.7,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-29T14:30:00Z,43.3189,4.8662,,,,,,,,,,,14.158,37.966,4.525,1.747,5.35,0.569,0.497,9474,92.268,0,8.535,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-29T14:34:30Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-29T15:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,14.159,37.991,,4.528,20,0,0.489,9680,94.237,0,10.266,011199999999999999999999911917011141
6100284,2025-01-29T15:04:30Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-29T15:10:04Z,43.3189,4.8662,11.2,6.3,1011,-3,127.6,12.1,,0,124.8,9.7,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-29T15:34:30Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-29T20:38:03Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,,,27.959,,20,,,,,,,011199999999999999999999999097999999
6100284,2025-01-29T20:47:56Z,43.3189,4.8662,11.6,10.7,1010,-3,194.7,14.5,,0,167,12.3,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-29T21:00:01Z,43.3189,4.8662,,,,,,,,,,,13.387,34.446,4.027,1.818,5.79,0.761,0.701,10051,96.319,0,17.056,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-29T21:08:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-29T21:10:04Z,43.3189,4.8662,11.6,10.7,1010,-3,221.4,15.3,,0,160.5,11.9,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-29T21:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,14.04,37.891,,4.506,20,0,0.786,10072,97.061,0,32.851,011199999999999999999999911917011141
6100284,2025-01-29T21:38:01Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-29T22:00:00Z,43.3189,4.8662,,,,,,,,,,,13.499,34.54,4.168,1.347,5.61,0.561,0.73,9752,93.824,0,20.255,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-29T22:08:01Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-29T22:10:04Z,43.3189,4.8662,11.4,8.1,1010,-3,209.5,16.2,,0,158.3,11.9,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-29T22:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,14.049,37.813,,4.498,20,0,0.989,9773,94,0,83.397,011199999999999999999999911917011141
6100284,2025-01-29T22:38:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-29T23:00:00Z,43.3189,4.8662,,,,,,,,,,,13.14,32.392,3.835,1.437,5.76,0.554,0.718,9886,94.484,0,28.883,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-29T23:08:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-29T23:10:05Z,43.3189,4.8662,11.4,8.4,1010,-3,188.8,15.8,,0,151,14.4,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-29T23:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,14.062,37.924,,4.512,20,0,0.845,10041,96.484,0,41.548,011199999999999999999999911917011141
6100284,2025-01-29T23:38:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T00:00:00Z,43.3189,4.8662,,,,,,,,,,,13.096,32.147,3.854,1.752,5.7,0.679,0.7,9773,93.381,0,37.588,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-30T00:00:01Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,,,27.963,,20,,,,,,,011199999999999999999999999097999999
6100284,2025-01-30T00:08:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T00:10:05Z,43.3189,4.8662,11.5,10.4,1011,-3,184.6,15.3,,0,152,13.3,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-30T00:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,14.067,37.883,,4.508,20,0,0.771,9793,94.226,0,36.235,011199999999999999999999911917011141
6100284,2025-01-30T00:38:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T02:00:01Z,43.3189,4.8662,,,,,,,,,,,12.774,30.615,3.472,1.497,5.83,0.537,0.652,9927,94.257,0,26.653,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-30T02:08:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T02:10:06Z,43.3189,4.8662,11.7,7.1,1010,-3,172,14.4,,0,135.1,11.6,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-30T02:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,14.044,37.854,,4.501,20,0,0.753,10051,96.422,0,26.891,011199999999999999999999911917011141
6100284,2025-01-30T02:38:01Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T03:00:00Z,43.3189,4.8662,,,,,,,,,,,13.233,29.732,3.667,1.849,5.89,0.761,0.748,9969,95.103,0,30.044,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-30T03:08:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T03:10:04Z,43.3189,4.8662,11.4,5.3,1009,-3,186.6,16,,0,225.1,11.1,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-30T03:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.986,37.831,,4.494,20,0,0.783,10288,98.237,0,21.085,011199999999999999999999911917011141
6100284,2025-01-30T03:38:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T04:00:00Z,43.3189,4.8662,,,,,,,,,,,12.421,28.285,3.293,1.741,6.06,0.568,0.643,10185,95.309,0,28.022,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-30T04:08:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T04:10:05Z,43.3189,4.8662,10.9,8,1009,-3,184.1,15.4,,0,157.7,13.8,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-30T04:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.903,37.801,,4.482,20,0,0.757,10371,98.319,0,22.446,011199999999999999999999911917011141
6100284,2025-01-30T04:38:01Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T05:00:01Z,43.3189,4.8662,,,,,,,,,,,12.417,24.759,2.743,1.962,6.17,0.622,0.72,10154,95.123,0,30.052,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-30T05:08:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T05:10:03Z,43.3189,4.8662,11.8,10.5,1010,-3,178.1,15.4,,0,147.5,12.9,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-30T05:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.919,37.838,,4.487,20,0,0.645,10525,99.742,0,27.46,011199999999999999999999911917011141
6100284,2025-01-30T05:38:01Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T06:00:01Z,43.3189,4.8662,,,,,,,,,,,12.681,28.126,3.445,1.93,6.01,0.652,0.744,10082,95.041,0,24.938,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-30T06:08:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T06:10:05Z,43.3189,4.8662,10.8,7.4,1010,-3,192.1,15,,0,141.8,12.4,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-30T06:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.903,37.705,,4.472,20,0,0.81,10247,97.422,0,34.95,011199999999999999999999911917011141
6100284,2025-01-30T06:38:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T07:00:00Z,43.3189,4.8662,,,,,,,,,,,12.365,26.786,3.135,2.553,5.99,0.527,0.754,9969,94.206,0,26.668,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-30T07:08:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T07:10:05Z,43.3189,4.8662,10.7,10.7,1012,-3,176.2,14.4,,0,154.7,9.9,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-30T07:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.889,37.644,,4.466,20,0,0.836,10371,98.546,0,49.184,011199999999999999999999911917011141
6100284,2025-01-30T07:38:01Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T08:00:00Z,43.3189,4.8662,,,,,,,,,,,12.288,21.082,2.324,1.923,6.17,0.65,0.698,9948,93.484,0,35.073,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-30T08:00:01Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,,,27.801,,20,,,,,,,011199999999999999999999999097999999
6100284,2025-01-30T08:08:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T08:10:04Z,43.3189,4.8662,8.6,9.7,1012,-3,128.4,13.7,,0,102.3,7.1,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-30T08:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.855,37.501,,4.445,20,0,0.827,10072,96,0,33.605,011199999999999999999999911917011141
6100284,2025-01-30T08:38:01Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T09:00:00Z,43.3189,4.8662,,,,,,,,,,,13.245,33.075,3.902,1.722,5.75,0.522,1.071,9917,94.432,0,22.039,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-30T09:08:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T09:10:05Z,43.3189,4.8662,11.8,6.2,1012,-3,181.5,14.2,,0,129.5,12.3,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-30T09:30:01Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.86,37.478,,4.442,20,0,1.11,9989,95.804,0,45.324,011199999999999999999999911917011141
6100284,2025-01-30T09:38:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T10:00:01Z,43.3189,4.8662,,,,,,,,,,,13.264,34.181,4.026,2.115,5.63,0.493,0.79,9773,93.556,0,21.647,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-30T10:08:00Z,43.3189,4.8662,,,,-3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T10:10:04Z,43.3189,4.8662,11.1,19.2,1014,-3,214.8,14.5,,0,130.3,10.9,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-30T10:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.889,37.52,,4.452,20,0,0.756,9649,92.556,0,27.591,011199999999999999999999911917011141
6100284,2025-01-30T10:38:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T11:00:00Z,43.3189,4.8662,,,,,,,,,,,13.333,33.522,4.001,2.584,5.66,0.672,0.807,9773,93.546,0,26.461,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-30T11:08:00Z,43.3189,4.8662,,,,-3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T11:10:03Z,43.3189,4.8662,12,8.4,1013,-3,198.8,14.6,,0,129.8,10.4,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-30T11:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.925,37.58,,4.462,20,0,0.849,9804,94.226,0,19.624,011199999999999999999999911917011141
6100284,2025-01-30T11:38:00Z,43.3189,4.8662,,,,-3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T12:00:01Z,43.3189,4.8662,,,,,,,,,,,13.348,33.025,3.912,2.748,5.64,0.566,0.681,9711,93.103,0,28.214,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-30T12:08:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T12:10:05Z,43.3189,4.8662,12.3,5.6,1012,-3,140.5,14,,0,120.2,9.7,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-30T12:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.937,37.59,,4.463,20,0,0.825,9567,91.824,0,22.8,011199999999999999999999911917011141
6100284,2025-01-30T12:38:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T13:00:01Z,43.3189,4.8662,,,,,,,,,,,13.373,34.661,4.067,2.059,5.64,0.645,0.752,9804,93.731,0,23.654,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-30T13:08:01Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T13:10:05Z,43.3189,4.8662,12.1,8.2,1013,-3,125.9,14.4,,0,120.9,12.1,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-30T13:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.922,37.602,,4.462,20,0,0.758,9969,95.371,0,20.424,011199999999999999999999911917011141
6100284,2025-01-30T13:38:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T14:00:00Z,43.3189,4.8662,,,,,,,,,,,12.333,21.217,3.085,1.477,6.12,0.639,0.744,9876,93.103,0,47.992,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-30T14:08:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T14:10:05Z,43.3189,4.8662,12.2,7.8,1013,-3,142.9,16.3,,0,121.9,11.6,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-30T14:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.874,37.553,,4.453,20,0,0.965,10144,96.226,0,22.1,011199999999999999999999911917011141
6100284,2025-01-30T14:38:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T15:00:00Z,43.3189,4.8662,,,,,,,,,,,12.168,24.892,3.147,2.202,6.14,0.602,0.854,10113,94.36,0,40.187,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-30T15:08:00Z,43.3189,4.8662,,,,-3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T15:10:03Z,43.3189,4.8662,9.7,19.8,1016,-3,110.3,14.9,,0,101.6,11.8,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-30T15:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.843,37.501,,4.444,20,0,1.03,10577,99.577,0,26.584,011199999999999999999999911917011141
6100284,2025-01-30T15:38:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T16:00:01Z,43.3189,4.8662,,,,,,,,,,,12.07,25.274,2.99,1.883,6.19,0.603,0.836,10226,94.958,0,39.011,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-30T16:08:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T16:10:05Z,43.3189,4.8662,10.8,5.2,1015,-3,100.5,13,,0,97.7,8.2,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-30T16:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.825,37.503,,4.442,20,0,0.905,10391,97.917,0,33.512,011199999999999999999999911917011141
6100284,2025-01-30T16:38:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T17:00:00Z,43.3189,4.8662,,,,,,,,,,,12.51,28.634,3.347,2.041,5.99,0.609,0.765,10082,94.711,0,27.86,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-30T17:08:01Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T17:10:03Z,43.3189,4.8662,10.8,10.7,1016,-3,100.6,8.3,,0,93.8,7.2,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-30T17:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.862,37.52,,4.448,20,0,0.75,10371,98.453,0,24.2,011199999999999999999999911917011141
6100284,2025-01-30T17:38:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T18:08:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T18:10:07Z,43.3189,4.8662,6.9,5.9,1017,-3,355.3,13,,0,326.7,11.2,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-30T22:38:13Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,,,27.683,,20,,,,,,,011199999999999999999999999097999999
6100284,2025-01-30T22:48:07Z,43.3189,4.8662,7.7,9.4,1023,-3,258.4,50.9,,0,32.3,10.1,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-30T23:00:00Z,43.3189,4.8662,,,,,,,,,,,13.323,33.822,4.011,1.902,5.81,0.566,0.857,10061,95.938,0,18.571,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-30T23:08:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-30T23:10:04Z,43.3189,4.8662,7.7,9.5,1024,-3,329.9,47.2,,0,38.7,8.4,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-30T23:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.903,37.588,,4.458,20,0,0.753,10195,97.432,0,14.533,011199999999999999999999911917011141
6100284,2025-01-30T23:38:01Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-31T00:00:00Z,43.3189,4.8662,,,,,,,,,,,12.738,27.359,3.26,1.796,5.91,0.595,0.743,9865,93.123,0,22.439,,,27.692,,20,,,,,,,011199999999991111101114199097999999
6100284,2025-01-31T00:08:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-31T00:10:05Z,43.3189,4.8662,7.7,9.1,1025,-3,36.5,9.9,,0,32,8.9,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-31T00:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.836,37.541,,4.448,20,0,0.682,9958,94.309,0,17.633,011199999999999999999999911917011141
6100284,2025-01-31T00:38:01Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-31T01:00:00Z,43.3189,4.8662,,,,,,,,,,,12.404,26.252,3.068,1.626,5.97,0.554,0.571,9917,93.072,0,20.462,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-31T01:08:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-31T01:10:03Z,43.3189,4.8662,7.6,12,1023,-3,32.8,10.9,,0,16.6,7,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-31T01:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.819,37.567,,4.449,20,0,0.707,10340,98.01,0,7.882,011199999999999999999999911917011141
6100284,2025-01-31T01:38:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-31T02:00:01Z,43.3189,4.8662,,,,,,,,,,,12.576,28.369,3.359,1.715,5.86,0.563,0.608,9845,92.855,0,17.171,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-31T02:08:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-31T02:10:05Z,43.3189,4.8662,7.3,10.2,1022,-3,359.1,8.2,,0,356.9,7.2,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-31T02:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.895,37.728,,4.473,20,0,0.576,9690,92.278,0,7.482,011199999999999999999999911917011141
6100284,2025-01-31T02:38:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
